GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC52,HC01_MOE_VC52,HC02_EST_VC52,HC02_MOE_VC52,HC03_EST_VC52,HC03_MOE_VC52,HC01_EST_VC53,HC01_MOE_VC53,HC02_EST_VC53,HC02_MOE_VC53,HC03_EST_VC53,HC03_MOE_VC53,HC01_EST_VC54,HC01_MOE_VC54,HC02_EST_VC54,HC02_MOE_VC54,HC03_EST_VC54,HC03_MOE_VC54,HC01_EST_VC55,HC01_MOE_VC55,HC02_EST_VC55,HC02_MOE_VC55,HC03_EST_VC55,HC03_MOE_VC55,HC01_EST_VC56,HC01_MOE_VC56,HC02_EST_VC56,HC02_MOE_VC56,HC03_EST_VC56,HC03_MOE_VC56,HC01_EST_VC57,HC01_MOE_VC57,HC02_EST_VC57,HC02_MOE_VC57,HC03_EST_VC57,HC03_MOE_VC57,HC01_EST_VC58,HC01_MOE_VC58,HC02_EST_VC58,HC02_MOE_VC58,HC03_EST_VC58,HC03_MOE_VC58,HC01_EST_VC59,HC01_MOE_VC59,HC02_EST_VC59,HC02_MOE_VC59,HC03_EST_VC59,HC03_MOE_VC59
1400000US48201431102,48201431102,"Census Tract 4311.02, Harris County, Texas",3910,537,960,592,24.6,13.7,447,340,,,,,1252,626,,,,,1306,634,,,,,1427,637,,,,,1550,623,,,,,2461,661,,,,,2826,649,,,,,2901,648,,,,
1400000US48201431201,48201431201,"Census Tract 4312.01, Harris County, Texas",3792,392,785,304,20.7,7.5,490,239,,,,,797,306,,,,,1354,377,,,,,1542,367,,,,,1630,378,,,,,2151,408,,,,,2417,390,,,,,3105,475,,,,
1400000US48201431202,48201431202,"Census Tract 4312.02, Harris County, Texas",4748,479,536,236,11.3,4.8,364,206,,,,,692,269,,,,,884,291,,,,,1190,336,,,,,1374,382,,,,,2094,446,,,,,2396,492,,,,,2917,473,,,,
1400000US48201431301,48201431301,"Census Tract 4313.01, Harris County, Texas",5053,640,535,222,10.6,4.7,350,206,,,,,976,324,,,,,1180,343,,,,,1457,402,,,,,1531,391,,,,,2272,508,,,,,3270,577,,,,,3734,521,,,,
1400000US48201431302,48201431302,"Census Tract 4313.02, Harris County, Texas",3946,262,274,187,6.9,4.6,116,131,,,,,304,191,,,,,324,193,,,,,340,195,,,,,396,200,,,,,644,243,,,,,859,312,,,,,1153,339,,,,
1400000US48201431401,48201431401,"Census Tract 4314.01, Harris County, Texas",1908,266,291,178,15.3,9.1,184,164,,,,,368,139,,,,,484,177,,,,,602,179,,,,,617,179,,,,,811,219,,,,,1021,260,,,,,1221,269,,,,
1400000US48201431402,48201431402,"Census Tract 4314.02, Harris County, Texas",3513,258,292,168,8.3,4.5,30,37,,,,,327,166,,,,,327,166,,,,,342,169,,,,,355,168,,,,,474,190,,,,,862,262,,,,,1540,378,,,,
1400000US48201431501,48201431501,"Census Tract 4315.01, Harris County, Texas",3820,337,136,88,3.6,2.3,12,21,,,,,291,137,,,,,337,137,,,,,431,154,,,,,466,160,,,,,821,193,,,,,1201,242,,,,,1534,258,,,,
1400000US48201431502,48201431502,"Census Tract 4315.02, Harris County, Texas",3538,231,154,77,4.4,2.1,96,69,,,,,178,80,,,,,178,80,,,,,183,79,,,,,183,79,,,,,405,129,,,,,602,152,,,,,1007,233,,,,
1400000US48201431600,48201431600,"Census Tract 4316, Harris County, Texas",2998,306,48,33,1.6,1.1,18,21,,,,,58,37,,,,,125,57,,,,,166,67,,,,,211,88,,,,,403,139,,,,,466,150,,,,,596,168,,,,
1400000US48201431700,48201431700,"Census Tract 4317, Harris County, Texas",4876,465,360,233,7.4,4.8,230,182,,,,,405,240,,,,,405,240,,,,,466,258,,,,,466,258,,,,,774,293,,,,,1013,336,,,,,1069,353,,,,
1400000US48201431801,48201431801,"Census Tract 4318.01, Harris County, Texas",3645,415,37,52,1,1.4,37,52,,,,,54,59,,,,,246,224,,,,,347,235,,,,,347,235,,,,,731,295,,,,,1029,332,,,,,1571,397,,,,
1400000US48201431802,48201431802,"Census Tract 4318.02, Harris County, Texas",4254,710,287,227,6.7,5.1,204,225,,,,,408,319,,,,,788,396,,,,,903,405,,,,,903,405,,,,,1020,415,,,,,1562,603,,,,,1966,607,,,,
1400000US48201431900,48201431900,"Census Tract 4319, Harris County, Texas",3380,420,158,84,4.7,2.3,78,61,,,,,230,119,,,,,309,149,,,,,359,151,,,,,376,153,,,,,617,199,,,,,1188,374,,,,,1569,418,,,,
1400000US48201432001,48201432001,"Census Tract 4320.01, Harris County, Texas",3586,311,428,197,11.9,5.4,189,144,,,,,607,211,,,,,835,279,,,,,1051,289,,,,,1145,295,,,,,1445,313,,,,,1759,349,,,,,1876,338,,,,
1400000US48201432002,48201432002,"Census Tract 4320.02, Harris County, Texas",4549,526,870,445,19.1,9.3,368,176,,,,,1384,464,,,,,1755,542,,,,,2245,601,,,,,2410,623,,,,,3453,575,,,,,3586,584,,,,,3963,582,,,,
1400000US48201432100,48201432100,"Census Tract 4321, Harris County, Texas",5514,540,884,343,16,6.3,381,318,,,,,1055,422,,,,,1483,409,,,,,2038,491,,,,,2272,488,,,,,3158,586,,,,,3827,574,,,,,4160,577,,,,
1400000US48201432200,48201432200,"Census Tract 4322, Harris County, Texas",4431,361,554,196,12.5,4.9,309,170,,,,,787,285,,,,,1002,231,,,,,1531,365,,,,,1916,430,,,,,2582,490,,,,,3141,475,,,,,3522,469,,,,
1400000US48201432300,48201432300,"Census Tract 4323, Harris County, Texas",7767,578,1760,624,22.7,7.9,571,375,,,,,2209,637,,,,,2758,662,,,,,3301,703,,,,,3514,692,,,,,5603,587,,,,,6420,571,,,,,6768,552,,,,
1400000US48201432400,48201432400,"Census Tract 4324, Harris County, Texas",5989,685,1759,644,29.4,9,688,339,,,,,2485,702,,,,,2878,732,,,,,3394,740,,,,,3470,737,,,,,4566,756,,,,,5184,753,,,,,5428,749,,,,
1400000US48201432500,48201432500,"Census Tract 4325, Harris County, Texas",5771,748,2519,721,43.6,8.9,684,307,,,,,2746,722,,,,,3092,727,,,,,3597,743,,,,,3894,676,,,,,4905,747,,,,,5119,754,,,,,5335,753,,,,
1400000US48201432600,48201432600,"Census Tract 4326, Harris County, Texas",2221,246,284,133,12.8,6.4,90,81,,,,,358,134,,,,,655,249,,,,,936,252,,,,,946,252,,,,,1109,282,,,,,1391,265,,,,,1572,288,,,,
1400000US48201432701,48201432701,"Census Tract 4327.01, Harris County, Texas",6542,781,3474,902,53.1,13.6,875,491,,,,,3590,889,,,,,4292,870,,,,,4999,705,,,,,5333,856,,,,,5627,831,,,,,5841,815,,,,,5972,821,,,,
1400000US48201432702,48201432702,"Census Tract 4327.02, Harris County, Texas",3463,291,382,203,11,5.8,157,88,,,,,456,208,,,,,867,308,,,,,1254,287,,,,,1309,303,,,,,1717,308,,,,,2244,362,,,,,2529,335,,,,
1400000US48201432801,48201432801,"Census Tract 4328.01, Harris County, Texas",5019,453,1662,442,33.1,8.2,667,293,,,,,2000,413,,,,,2528,514,,,,,3020,520,,,,,3032,525,,,,,4039,532,,,,,4380,515,,,,,4519,488,,,,
1400000US48201432802,48201432802,"Census Tract 4328.02, Harris County, Texas",6010,684,2749,737,45.7,9.8,1360,541,,,,,3233,671,,,,,4059,672,,,,,4549,681,,,,,4670,720,,,,,5244,715,,,,,5598,694,,,,,5884,681,,,,
1400000US48201432901,48201432901,"Census Tract 4329.01, Harris County, Texas",3193,542,874,353,27.4,10.3,210,240,,,,,1859,572,,,,,2177,563,,,,,2613,546,,,,,2628,547,,,,,2924,617,,,,,3017,618,,,,,3017,618,,,,
1400000US48201432902,48201432902,"Census Tract 4329.02, Harris County, Texas",6758,510,1926,492,28.5,7,852,293,,,,,2468,575,,,,,3082,627,,,,,3598,692,,,,,4047,654,,,,,5713,572,,,,,6268,547,,,,,6348,534,,,,
1400000US48201433001,48201433001,"Census Tract 4330.01, Harris County, Texas",5619,527,2566,618,45.7,9.3,1168,421,,,,,3777,580,,,,,4089,598,,,,,4444,565,,,,,4810,584,,,,,5181,548,,,,,5360,525,,,,,5508,513,,,,
1400000US48201433002,48201433002,"Census Tract 4330.02, Harris County, Texas",4559,547,1917,486,42,9.4,781,372,,,,,2378,525,,,,,2926,539,,,,,3260,530,,,,,3453,545,,,,,4065,516,,,,,4430,551,,,,,4476,549,,,,
1400000US48201433003,48201433003,"Census Tract 4330.03, Harris County, Texas",5967,622,3080,598,51.6,9,1499,509,,,,,3902,746,,,,,4444,720,,,,,4946,682,,,,,5107,676,,,,,5811,616,,,,,5833,620,,,,,5872,620,,,,
1400000US48201433100,48201433100,"Census Tract 4331, Harris County, Texas",3888,409,1401,398,36,9.9,552,322,,,,,1662,410,,,,,2048,410,,,,,2561,410,,,,,2758,398,,,,,3309,398,,,,,3671,431,,,,,3760,430,,,,
1400000US48201433201,48201433201,"Census Tract 4332.01, Harris County, Texas",5449,585,1590,545,29.2,9.3,716,329,,,,,2228,625,,,,,2540,648,,,,,3451,650,,,,,3660,640,,,,,3961,620,,,,,4493,615,,,,,4908,647,,,,
1400000US48201433202,48201433202,"Census Tract 4332.02, Harris County, Texas",5047,621,1302,515,25.8,8.2,395,426,,,,,1883,639,,,,,2093,646,,,,,2554,635,,,,,2685,645,,,,,3760,715,,,,,4159,669,,,,,4595,651,,,,
1400000US48201433300,48201433300,"Census Tract 4333, Harris County, Texas",5221,443,998,453,19.1,7.9,695,370,,,,,1332,451,,,,,1826,448,,,,,2128,440,,,,,2196,446,,,,,2760,447,,,,,3566,514,,,,,4008,512,,,,
1400000US48201433400,48201433400,"Census Tract 4334, Harris County, Texas",4891,430,1087,381,22.2,7.7,249,208,,,,,1498,416,,,,,1780,437,,,,,2146,435,,,,,2442,472,,,,,3930,481,,,,,4217,447,,,,,4510,461,,,,
1400000US48201433501,48201433501,"Census Tract 4335.01, Harris County, Texas",5658,746,3204,673,56.6,7.7,1155,433,,,,,3378,671,,,,,3770,743,,,,,4120,784,,,,,4379,782,,,,,5240,796,,,,,5420,756,,,,,5594,752,,,,
1400000US48201433502,48201433502,"Census Tract 4335.02, Harris County, Texas",7627,984,3473,899,45.5,9.1,1998,833,,,,,4388,1059,,,,,5036,1045,,,,,5462,1053,,,,,6058,968,,,,,7111,971,,,,,7584,982,,,,,7584,982,,,,
1400000US48201433600,48201433600,"Census Tract 4336, Harris County, Texas",5585,746,2293,840,41.1,12.7,838,509,,,,,2938,795,,,,,3282,827,,,,,4019,763,,,,,4096,772,,,,,4995,773,,,,,5311,761,,,,,5459,747,,,,
1400000US48201440100,48201440100,"Census Tract 4401, Harris County, Texas",7033,835,1229,665,17.5,9.1,521,395,,,,,1938,821,,,,,2347,915,,,,,2970,969,,,,,2998,972,,,,,4027,1010,,,,,5015,1020,,,,,5463,1055,,,,
1400000US48201450100,48201450100,"Census Tract 4501, Harris County, Texas",1900,114,40,28,2.1,1.5,25,26,,,,,44,28,,,,,87,60,,,,,102,63,,,,,181,79,,,,,291,87,,,,,443,110,,,,,648,125,,,,
1400000US48201450200,48201450200,"Census Tract 4502, Harris County, Texas",4858,221,82,55,1.7,1.2,58,50,,,,,133,76,,,,,152,78,,,,,212,100,,,,,212,100,,,,,527,201,,,,,917,254,,,,,1411,318,,,,
1400000US48201450300,48201450300,"Census Tract 4503, Harris County, Texas",7685,863,1267,568,16.5,6.8,320,298,,,,,1386,587,,,,,1666,619,,,,,1935,651,,,,,2251,722,,,,,3781,970,,,,,4707,953,,,,,5360,943,,,,
1400000US48201450400,48201450400,"Census Tract 4504, Harris County, Texas",5033,1009,999,961,19.8,16.5,628,915,,,,,1138,966,,,,,1218,968,,,,,1549,976,,,,,1621,983,,,,,2291,1033,,,,,2999,1114,,,,,3552,1161,,,,
1400000US48201450500,48201450500,"Census Tract 4505, Harris County, Texas",2972,176,91,63,3.1,2.1,40,54,,,,,130,80,,,,,160,86,,,,,265,102,,,,,265,102,,,,,417,155,,,,,544,161,,,,,761,198,,,,
1400000US48201450600,48201450600,"Census Tract 4506, Harris County, Texas",4380,370,176,106,4,2.5,133,95,,,,,297,163,,,,,471,246,,,,,793,360,,,,,793,360,,,,,991,381,,,,,1352,407,,,,,1780,441,,,,
1400000US48201450700,48201450700,"Census Tract 4507, Harris County, Texas",6821,477,46,57,0.7,0.8,0,18,,,,,60,65,,,,,261,159,,,,,324,167,,,,,344,175,,,,,489,178,,,,,693,242,,,,,1005,265,,,,
1400000US48201450801,48201450801,"Census Tract 4508.01, Harris County, Texas",1812,249,202,102,11.1,5.4,105,85,,,,,385,178,,,,,415,191,,,,,493,215,,,,,493,215,,,,,758,229,,,,,979,281,,,,,1244,238,,,,
1400000US48201450802,48201450802,"Census Tract 4508.02, Harris County, Texas",8595,1120,1727,967,20.1,10.8,686,556,,,,,2163,1048,,,,,3240,1142,,,,,4542,1228,,,,,4865,1174,,,,,5937,1142,,,,,6165,1133,,,,,6686,1047,,,,
1400000US48201450900,48201450900,"Census Tract 4509, Harris County, Texas",2825,202,239,174,8.5,6,95,138,,,,,248,172,,,,,265,171,,,,,411,202,,,,,495,229,,,,,869,295,,,,,1137,331,,,,,1551,326,,,,
1400000US48201451001,48201451001,"Census Tract 4510.01, Harris County, Texas",5496,628,1668,624,30.3,10.2,816,394,,,,,2047,671,,,,,2399,661,,,,,2811,681,,,,,2956,711,,,,,3711,778,,,,,4119,707,,,,,4281,713,,,,
1400000US48201451002,48201451002,"Census Tract 4510.02, Harris County, Texas",5307,703,1173,436,22.1,9,453,325,,,,,1246,437,,,,,1638,604,,,,,2775,593,,,,,2858,596,,,,,3474,665,,,,,3831,678,,,,,4478,779,,,,
1400000US48201451100,48201451100,"Census Tract 4511, Harris County, Texas",4357,385,983,400,22.6,9,682,350,,,,,1040,413,,,,,1062,409,,,,,1450,380,,,,,1704,449,,,,,1903,478,,,,,2329,472,,,,,2614,472,,,,
1400000US48201451200,48201451200,"Census Tract 4512, Harris County, Texas",2876,211,17,29,0.6,1,0,13,,,,,39,38,,,,,84,68,,,,,115,73,,,,,115,73,,,,,396,195,,,,,581,232,,,,,748,242,,,,
1400000US48201451300,48201451300,"Census Tract 4513, Harris County, Texas",6944,642,504,299,7.3,4.3,243,201,,,,,767,376,,,,,1165,446,,,,,1390,498,,,,,1516,515,,,,,2420,625,,,,,2884,619,,,,,4083,779,,,,
1400000US48201451401,48201451401,"Census Tract 4514.01, Harris County, Texas",3286,318,261,140,7.9,4.5,227,140,,,,,311,155,,,,,349,175,,,,,585,207,,,,,678,226,,,,,1436,350,,,,,1919,363,,,,,2052,363,,,,
1400000US48201451402,48201451402,"Census Tract 4514.02, Harris County, Texas",4755,421,559,227,11.8,5.1,206,182,,,,,668,220,,,,,746,231,,,,,1270,345,,,,,1350,346,,,,,2129,405,,,,,3288,400,,,,,3569,406,,,,
1400000US48201451403,48201451403,"Census Tract 4514.03, Harris County, Texas",4798,428,422,240,8.8,4.8,180,144,,,,,673,316,,,,,850,342,,,,,1043,360,,,,,1220,428,,,,,1848,451,,,,,2901,491,,,,,3194,475,,,,
1400000US48201451500,48201451500,"Census Tract 4515, Harris County, Texas",4688,560,294,160,6.3,3.3,85,77,,,,,467,219,,,,,688,247,,,,,829,267,,,,,850,265,,,,,1465,371,,,,,1851,415,,,,,2659,446,,,,
1400000US48201451601,48201451601,"Census Tract 4516.01, Harris County, Texas",6474,579,534,288,8.2,4.4,315,201,,,,,580,295,,,,,1009,626,,,,,1170,631,,,,,1220,624,,,,,1633,659,,,,,2349,649,,,,,2753,654,,,,
1400000US48201451602,48201451602,"Census Tract 4516.02, Harris County, Texas",8591,720,434,267,5.1,3.1,371,249,,,,,1320,573,,,,,1485,617,,,,,2052,794,,,,,2171,789,,,,,2561,810,,,,,3707,879,,,,,4599,986,,,,
1400000US48201451700,48201451700,"Census Tract 4517, Harris County, Texas",4090,527,504,319,12.3,7.9,179,141,,,,,548,313,,,,,669,322,,,,,1341,424,,,,,1552,451,,,,,2344,502,,,,,2858,524,,,,,3253,543,,,,
1400000US48201451800,48201451800,"Census Tract 4518, Harris County, Texas",5725,462,506,338,8.8,5.6,180,98,,,,,805,379,,,,,1143,400,,,,,1637,448,,,,,1784,456,,,,,3070,557,,,,,4248,547,,,,,4805,535,,,,
1400000US48201451901,48201451901,"Census Tract 4519.01, Harris County, Texas",7615,717,1526,598,20,7.5,1104,533,,,,,2088,615,,,,,2859,650,,,,,3190,666,,,,,3540,694,,,,,5149,802,,,,,5862,813,,,,,6500,880,,,,
1400000US48201451902,48201451902,"Census Tract 4519.02, Harris County, Texas",2528,184,134,68,5.3,2.8,84,57,,,,,202,83,,,,,240,92,,,,,259,93,,,,,259,93,,,,,539,160,,,,,1016,221,,,,,1298,232,,,,
1400000US48201452000,48201452000,"Census Tract 4520, Harris County, Texas",8801,814,1411,768,16,8.4,738,524,,,,,1653,841,,,,,2010,908,,,,,2716,1034,,,,,2928,983,,,,,4693,1271,,,,,6118,1096,,,,,6758,1006,,,,
1400000US48201452100,48201452100,"Census Tract 4521, Harris County, Texas",9283,967,1780,746,19.2,7.4,607,364,,,,,2524,943,,,,,2709,954,,,,,3022,926,,,,,3401,863,,,,,4323,818,,,,,5327,808,,,,,5899,897,,,,
1400000US48201452201,48201452201,"Census Tract 4522.01, Harris County, Texas",4951,450,745,317,15,6.4,284,172,,,,,1157,382,,,,,1325,401,,,,,1982,481,,,,,2206,500,,,,,3335,521,,,,,3929,462,,,,,4344,459,,,,
1400000US48201452202,48201452202,"Census Tract 4522.02, Harris County, Texas",2467,321,463,214,18.8,7.8,204,127,,,,,598,243,,,,,703,256,,,,,779,258,,,,,862,262,,,,,1374,350,,,,,1576,365,,,,,1813,362,,,,
1400000US48201452300,48201452300,"Census Tract 4523, Harris County, Texas",2667,327,410,167,15.4,6.5,80,35,,,,,649,238,,,,,926,248,,,,,1276,206,,,,,1545,332,,,,,2077,410,,,,,2255,386,,,,,2335,385,,,,
1400000US48201452400,48201452400,"Census Tract 4524, Harris County, Texas",7999,657,1602,650,20,7.5,1069,535,,,,,2761,763,,,,,3351,782,,,,,3666,804,,,,,3836,782,,,,,5781,808,,,,,6856,781,,,,,7440,729,,,,
1400000US48201452500,48201452500,"Census Tract 4525, Harris County, Texas",8824,1269,2854,1178,32.3,10.2,1437,974,,,,,3924,1394,,,,,4337,1384,,,,,4792,1365,,,,,5356,1508,,,,,7348,1365,,,,,8144,1277,,,,,8661,1256,,,,
1400000US48201452600,48201452600,"Census Tract 4526, Harris County, Texas",8758,793,3377,963,38.6,10.7,1251,663,,,,,3567,956,,,,,4106,948,,,,,4542,962,,,,,4969,906,,,,,6773,998,,,,,7331,907,,,,,8012,906,,,,
1400000US48201452700,48201452700,"Census Tract 4527, Harris County, Texas",11695,811,1576,407,13.5,3.5,477,286,,,,,3065,842,,,,,3685,959,,,,,5520,940,,,,,5828,981,,,,,7911,956,,,,,9111,910,,,,,9849,940,,,,
1400000US48201452801,48201452801,"Census Tract 4528.01, Harris County, Texas",5530,439,1018,386,18.4,7.1,202,131,,,,,1183,415,,,,,1636,529,,,,,2667,435,,,,,3090,441,,,,,3899,516,,,,,4447,529,,,,,4964,500,,,,
1400000US48201452802,48201452802,"Census Tract 4528.02, Harris County, Texas",6336,468,1865,452,29.4,6.7,570,291,,,,,2258,486,,,,,2740,491,,,,,3715,496,,,,,3881,520,,,,,5151,533,,,,,5680,515,,,,,5813,481,,,,
1400000US48201452900,48201452900,"Census Tract 4529, Harris County, Texas",4392,464,1179,426,26.8,8.9,278,167,,,,,1618,520,,,,,2010,592,,,,,2425,662,,,,,2743,630,,,,,3455,606,,,,,4014,496,,,,,4151,469,,,,
1400000US48201453000,48201453000,"Census Tract 4530, Harris County, Texas",9134,1111,2075,1021,22.7,10.8,565,291,,,,,2931,1102,,,,,4339,1130,,,,,4874,1095,,,,,5159,1087,,,,,6674,1053,,,,,7550,1000,,,,,8323,1314,,,,
1400000US48201453100,48201453100,"Census Tract 4531, Harris County, Texas",4364,443,1233,424,28.3,9.1,437,269,,,,,1612,439,,,,,1959,439,,,,,2443,404,,,,,2615,410,,,,,3535,411,,,,,4105,450,,,,,4255,455,,,,
1400000US48201453200,48201453200,"Census Tract 4532, Harris County, Texas",8428,912,2834,1017,33.6,11.1,875,387,,,,,3532,995,,,,,4422,1058,,,,,5784,1229,,,,,6093,1200,,,,,7090,1013,,,,,7912,914,,,,,8111,926,,,,
1400000US48201453300,48201453300,"Census Tract 4533, Harris County, Texas",2780,350,1001,307,36,10.1,502,265,,,,,1308,336,,,,,1526,338,,,,,1837,353,,,,,1922,347,,,,,2499,380,,,,,2591,362,,,,,2684,355,,,,
1400000US48201453401,48201453401,"Census Tract 4534.01, Harris County, Texas",3194,298,495,243,15.5,7.5,209,173,,,,,885,342,,,,,1089,353,,,,,1267,371,,,,,1436,379,,,,,2326,381,,,,,2725,362,,,,,2834,345,,,,
1400000US48201453402,48201453402,"Census Tract 4534.02, Harris County, Texas",8232,755,1878,733,22.8,8.6,815,399,,,,,2553,755,,,,,3160,807,,,,,3935,811,,,,,4492,788,,,,,6123,871,,,,,6871,822,,,,,7495,822,,,,
1400000US48201453403,48201453403,"Census Tract 4534.03, Harris County, Texas",4100,470,1434,440,35,8.9,670,321,,,,,1793,456,,,,,2399,466,,,,,2499,475,,,,,2544,479,,,,,3274,465,,,,,3693,512,,,,,3892,508,,,,
1400000US48201453501,48201453501,"Census Tract 4535.01, Harris County, Texas",6572,634,1178,390,17.9,6.3,209,144,,,,,1527,432,,,,,2043,453,,,,,2875,550,,,,,2974,549,,,,,4735,676,,,,,5417,725,,,,,5838,702,,,,
1400000US48201453502,48201453502,"Census Tract 4535.02, Harris County, Texas",3807,407,444,292,11.7,7.3,130,106,,,,,685,328,,,,,994,360,,,,,1320,378,,,,,1562,437,,,,,2633,493,,,,,2875,517,,,,,3267,516,,,,
1400000US48201453601,48201453601,"Census Tract 4536.01, Harris County, Texas",2312,225,607,243,26.3,9.6,293,170,,,,,963,239,,,,,1144,222,,,,,1312,240,,,,,1327,236,,,,,1734,237,,,,,2007,248,,,,,2162,235,,,,
1400000US48201453602,48201453602,"Census Tract 4536.02, Harris County, Texas",8253,1160,2718,1098,32.9,10.1,569,566,,,,,3503,1151,,,,,4128,1130,,,,,5252,1222,,,,,5431,1228,,,,,6582,1245,,,,,7574,1223,,,,,7764,1188,,,,
1400000US48201453700,48201453700,"Census Tract 4537, Harris County, Texas",9188,885,1544,653,16.8,6.9,298,290,,,,,2104,760,,,,,2660,759,,,,,4111,1056,,,,,4314,1041,,,,,6996,1032,,,,,8128,1061,,,,,8350,1050,,,,
1400000US48201453800,48201453800,"Census Tract 4538, Harris County, Texas",4239,570,1153,475,27.2,10.1,379,275,,,,,1437,526,,,,,1670,540,,,,,2177,636,,,,,2291,620,,,,,2963,603,,,,,3688,584,,,,,3913,571,,,,
1400000US48201453900,48201453900,"Census Tract 4539, Harris County, Texas",10131,920,1492,661,14.7,6.6,572,358,,,,,2407,798,,,,,3060,783,,,,,4194,951,,,,,4411,943,,,,,7146,1044,,,,,7970,1029,,,,,8594,991,,,,
1400000US48201454000,48201454000,"Census Tract 4540, Harris County, Texas",5273,357,772,399,14.6,7.2,318,267,,,,,977,441,,,,,1333,437,,,,,1676,455,,,,,1740,458,,,,,3285,462,,,,,3955,475,,,,,4558,460,,,,
1400000US48201454100,48201454100,"Census Tract 4541, Harris County, Texas",3710,328,272,193,7.3,4.9,86,90,,,,,332,206,,,,,775,371,,,,,921,358,,,,,965,358,,,,,1952,480,,,,,2404,423,,,,,2709,461,,,,
1400000US48201454200,48201454200,"Census Tract 4542, Harris County, Texas",4845,451,538,294,11.1,6.4,277,198,,,,,628,314,,,,,896,384,,,,,1101,395,,,,,1265,383,,,,,2327,500,,,,,2646,497,,,,,3708,505,,,,
1400000US48201454301,48201454301,"Census Tract 4543.01, Harris County, Texas",12272,834,1667,665,13.6,5.3,665,396,,,,,3052,845,,,,,3907,910,,,,,4598,965,,,,,5172,968,,,,,7729,1041,,,,,8670,1020,,,,,9915,1057,,,,
1400000US48201454302,48201454302,"Census Tract 4543.02, Harris County, Texas",6859,470,551,323,8,4.7,102,116,,,,,636,336,,,,,1294,523,,,,,2030,615,,,,,2511,787,,,,,4704,648,,,,,5792,514,,,,,6249,477,,,,
1400000US48201454400,48201454400,"Census Tract 4544, Harris County, Texas",538,66,20,21,3.7,3.9,9,9,,,,,25,23,,,,,58,46,,,,,58,46,,,,,89,47,,,,,185,54,,,,,264,57,,,,,323,61,,,,
1400000US48201454501,48201454501,"Census Tract 4545.01, Harris County, Texas",8583,459,281,284,3.3,3.3,269,284,,,,,312,284,,,,,411,305,,,,,422,304,,,,,454,299,,,,,1149,488,,,,,1644,535,,,,,2378,546,,,,
1400000US48201454502,48201454502,"Census Tract 4545.02, Harris County, Texas",2666,146,122,77,4.6,2.9,89,71,,,,,140,81,,,,,140,81,,,,,146,81,,,,,176,92,,,,,312,134,,,,,478,157,,,,,643,162,,,,
1400000US48201454600,48201454600,"Census Tract 4546, Harris County, Texas",4951,499,169,124,3.4,2.6,104,100,,,,,236,156,,,,,613,416,,,,,854,468,,,,,1010,480,,,,,1826,564,,,,,2765,547,,,,,3357,568,,,,
1400000US48201454700,48201454700,"Census Tract 4547, Harris County, Texas",6516,568,168,124,2.6,1.9,67,81,,,,,415,213,,,,,841,453,,,,,905,464,,,,,952,469,,,,,1445,541,,,,,1942,586,,,,,2796,615,,,,
1400000US48201454800,48201454800,"Census Tract 4548, Harris County, Texas",7485,716,484,216,6.5,2.9,147,91,,,,,649,292,,,,,845,323,,,,,1592,597,,,,,1925,651,,,,,3777,751,,,,,4683,747,,,,,5184,673,,,,
1400000US48201454900,48201454900,"Census Tract 4549, Harris County, Texas",11981,655,308,215,2.6,1.8,117,135,,,,,454,265,,,,,726,351,,,,,1179,478,,,,,1266,486,,,,,2395,693,,,,,4678,915,,,,,6300,1034,,,,
1400000US48201455000,48201455000,"Census Tract 4550, Harris County, Texas",2970,302,76,71,2.6,2.3,48,63,,,,,98,74,,,,,370,211,,,,,577,207,,,,,593,211,,,,,840,274,,,,,1281,345,,,,,1564,317,,,,
1400000US48201455101,48201455101,"Census Tract 4551.01, Harris County, Texas",7458,763,431,338,5.8,4.5,293,285,,,,,539,386,,,,,859,476,,,,,1302,522,,,,,1368,526,,,,,2959,973,,,,,4297,886,,,,,4803,893,,,,
1400000US48201455102,48201455102,"Census Tract 4551.02, Harris County, Texas",2827,386,195,179,6.9,6.2,104,132,,,,,231,189,,,,,332,226,,,,,409,263,,,,,409,263,,,,,725,263,,,,,1053,326,,,,,1381,362,,,,
1400000US48201455200,48201455200,"Census Tract 4552, Harris County, Texas",4569,421,381,208,8.3,4.7,349,208,,,,,540,298,,,,,601,316,,,,,1021,427,,,,,1074,430,,,,,2036,476,,,,,2679,513,,,,,3238,478,,,,
1400000US48201455300,48201455300,"Census Tract 4553, Harris County, Texas",5321,445,317,205,6,3.7,265,193,,,,,439,249,,,,,593,241,,,,,799,264,,,,,871,279,,,,,2032,557,,,,,2932,581,,,,,3422,546,,,,
1400000US48201510100,48201510100,"Census Tract 5101, Harris County, Texas",2361,311,210,173,8.9,6.8,30,31,,,,,228,175,,,,,354,210,,,,,438,200,,,,,613,272,,,,,870,298,,,,,962,294,,,,,1416,313,,,,
1400000US48201510200,48201510200,"Census Tract 5102, Harris County, Texas",5895,556,867,432,14.7,6.9,431,255,,,,,921,418,,,,,1059,455,,,,,1210,467,,,,,1210,467,,,,,2027,576,,,,,2255,548,,,,,2778,589,,,,
